Paper Title,Header Number,Header Title,Text
Revisiting Feature Propagation and Aggregation in Polyp Segmentation,4.0,Conclusion,"We introduce a new approach to polyp segmentation that addresses inefficient feature propagation in existing UNet-like encoder-decoder networks. Specifically, a feature propagation enhancement module is introduced to propagate multiscale information over full stages in the encoder, while a feature aggregation enhancement module is attended at the decoder side to prevent the loss of high-level semantics during progressive feature fusion. Furthermore, a multiscale aggregation module is used to aggregate multi-scale features to provide rich information for the decoder. Experimental results on five popular polyp datasets demonstrate the effectiveness and superiority of our proposed method. Specifically, it outperforms the previous cutting-edge approach by a large margin (3%) on CVC-ColonDB and ETIS datasets. To extend our work, our future direction focuses on exploring more effective approaches to feature utilization, such that efficient feature integration and propagation can be achieved even on lightweight networks."
Revisiting Feature Propagation and Aggregation in Polyp Segmentation,,Table 2 .,90.2/83.5 93.0/88.4 92.1/87.2 81.5/73.4 80.9/72.9 90.0/83.6 92.7/88.0 92.6/87.8 81.2/73.1 81.6/73.9 90.5/83.9 93.1/88.5 92.8/88.0 83.7/75.9 82.2/74.6
Identification of Disease-Sensitive Brain Imaging Phenotypes and Genetic Factors Using GWAS Summary Statistics,1.0,Introduction,"Nowadays, brain imaging genetics has gained increasing attention in the neuroscience area. This interdisciplinary field refers to integrates genetic variations (single nucleotide polymorphisms, SNPs) and structural or functional neuroimaging quantitative traits (QTs). Different imaging technologies can capture different knowledge of the brain and thus are a better choice in brain imaging genetics [12,17]. Over the past decade, genome-wide association studies (GWAS) have proven to be a powerful tool in finding the genetic effects on imaging phenotypes in single SNP level [7,10,14]. However, GWAS can only investigate the single-SNP-single-QT relationship, and thus may lose the information among multiple SNPs and/or multiple QTs due to the polygenic inheritance of brain disorders [9].To leverage the multi-modal brain imaging QTs and identify the joint effect of multiple SNPs, many learning methods were proposed for multi-modal brain imaging genetics [5,6,15]. The dirty multi-task sparse canonical correlation analysis (DMTSCCA) is a bi-multivariate learning method for multi-modal brain imaging genetics [4]. DMTSCCA can disentangle the specific patterns of multimodal imaging QTs from shared ones and thus is state-of-the-art. However, DMTSCCA depends on individual-level imaging and genetic data, and cannot work when the original imaging and genetic data are unavailable.Since GWAS studies usually release their summary statistics results for academic use, we here developed a novel DMTSCCA method using GWAS summary statistics rather than individual data. The method, named S-DMTSCCA, has the same ability as DMTSCCA in modeling the association between multimodal imaging QTs and SNPs and does not require raw imaging and genetic data. We investigated the performance of S-DMTSCCA based on two kinds of experiments. Firstly, we applied S-DMTSCCA to GWAS summary statistics from Alzheimer's Disease Neuroimaging Initiative (ADNI) and compared it to DMTSCCA which directly ran on the original imaging genetic data of ADNI. Results suggested that S-DMTSCCA and DMTSCCA obtained equivalent results. Secondly, we applied S-DMTSCCA to a GWAS summary statistics from the UK Biobank. The experiment results showed that S-DMTSCCA can identify meaningful genetic markers for brain imaging QTs. More importantly, the structure information of SNPs was also captured which was usually missed by GWAS. It is worth noting that all these results were obtained without assessing the original neuroimaging genetic data. This demonstrates that our method is a powerful tool and provides a novel method for brain imaging genetics."
Identification of Disease-Sensitive Brain Imaging Phenotypes and Genetic Factors Using GWAS Summary Statistics,2.0,Method,"In this article, we represent scalars with italicized letters, column vectors with boldface lowercase letters, and matrices with boldface capitals. For X = (x ij ), the ith row is denoted as x i , jth column as x j , and the ith matrix as X i . X 2 denotes the Euclidean norm, X 2,1 denotes the sum of the Euclidean norms of the rows of X. Suppose X ∈ R n×p load the genetic data with n subjects and p biomarkers, and Y c ∈ R n×q (c = 1, ..., C) load the cth modality of phenotype data, where q and C is the number of imaging QTs and imaging modalities (tasks) respectively."
Identification of Disease-Sensitive Brain Imaging Phenotypes and Genetic Factors Using GWAS Summary Statistics,2.1,DMTSCCA,"DMTSCCA identifies the genotype-phenotype associations between SNPs and multi-modal imaging QTs using the following model [4],(In this model,) is a weight vector to balance among multiple sub-tasks. In this paper, κ ensures an equal optimization for each imaging modality. v c is the cth vector in V, where V = [v 1 , ..., v C ] ∈ R q×C denotes the canonical weight for phenotypic data. S ∈ R p×C and W ∈ R p×C are the canonical weights for genotypes, where S is the task-consistent component being shared by all tasks and W is the task-dependent component being associated with a single task. λ v , λ s and λ w are nonnegative tuning parameters."
Identification of Disease-Sensitive Brain Imaging Phenotypes and Genetic Factors Using GWAS Summary Statistics,2.2,Summary-DMTSCCA (S-DMTSCCA),"Now we propose S-DMTSCCA only using summary statistics from GWAS. It does not need individual-level imaging and genetic data.For ease of presentation, we derive our method by first introducing GWAS. GWAS uses linear regression to study the effect of a single SNP on a single imaging QT. Let x d denotes the genotype data with p SNPs and y l denotes the phenotype data with q imaging QTs, a typical GWAS model can be defined aswhere b dl is the effect size of the d-th SNP on the l-th imaging QT. α is the y-intercept, and is the error term which is independent of x d . When the SNPs and imaging QTs were normalized to have zero mean and unit variance, b dl will equal to the covariance between x d and y l , i.e., b dl =x T d y l n-1 . On this account, we can construct B ∈ R p×q by loading p×q summary statistics of GWAS. Obviously, B will be the covariance between multiple SNPs and multiple imaging QTs since its element is the covariance of a single SNP and a single imaging QT. Let B c denotes covariance of the c-th modality from GWAS, we haveFurther, we use ΣXX denote an estimated covariance of genetic data, i.e., ΣXX = X T X n-1 . X can be obtained from n subjects of the same or similar population since we do not have the original data.According the phenotype correlation [8], the covariance of phenotype data of the c-th modality can be calculated byLet s * c , w * c and v * c denote the final results, we will present how to solve them only using GWAS results (B) and several subjects of a public reference database.Solving S and W: Since our method is bi-convex, we can solve one variable by fixing the remaining variables as constants. The model of S-DMTSCCA and DMTSCCA are the same [4], and thus we can solve each ŝc and ŵc by substituting Σ XX , Σ Y Y , Σ XY and Σ Y X . Specifically, we have the following closed-form solution, ŝc =In both equations, D and D are diagonal matrices, and their i-th diagonal element are 1 2 s i 2 and . (7) Solving V: If S and W are solved, we can fix them to solve for V. In line with Eqs.(5-6), substituting Eq. (3) and Eq. ( 4) into the equation of vc in [4], we can get the solution formulas for V, i.e.,Q is a diagonal matrix with the j-th element being 1 2(n-1)|vjc| (j = 1, ..., q). Now we have obtained all the solutions to DMTSCCA without using original imaging and genetic data. In contrast, we use the GWAS summary statistics to obtain the covariance between imaging QTs and SNPs. The in-set covariance Σ Y Y can also be calculated based on the results of GWAS. The in-set covariance Σ XX can be approximated using subjects of the same population. In this paper, we used the public 1000 genome project (1kGP) database to generate ΣXX . In practice, using ΣXX of the same population could yield acceptable results [1,13]. Therefore, our S-DMTSCCA is quite meaningful since it does not depend on raw neuroimaging genetic data."
Identification of Disease-Sensitive Brain Imaging Phenotypes and Genetic Factors Using GWAS Summary Statistics,3.0,Experiment and Results,"We conducted two kinds of experiments to evaluate S-DMTSCCA. First, we used the ADNI data set where the original brain imaging phenotypes and genotypes are available. Specifically, our method cannot access individual-level imaging and genetic data. Instead, S-DMTSCCA can only work on the GWAS summary statistics obtained from this ADNI data set. At the same time, DMTSCCA directly ran on the original imaging and genetic data. By comparison, we can observe the performance difference between S-DMTSCCA and DMTSCCA. This can help evaluate the usefulness of our method. Second, we ran our method on a public GWAS result which studied the associations of imaging phenotypes and SNPs from the UK Biobank.To find the best parameters for λ s , λ w and λ v in DMTSCCA, we employed the grid search strategy with a moderate candidate parameter range 10 i (i = -5, -4, ..., 0, ..., 4, 5). Since S-DMTSCCA takes summary statistics as the input data without using the individual data, the conventional regularization parameters procedure is impracticable. Therefore, we used the grid search method with the same range based on the data set whose individual-level data was accessible to find the optimal parameters for S-DMTSCCA. Besides, to ensure equal optimization for each imaging modality, we used the same constants for the task weight parameters κ c in different sub-tasks.We used the 1kGP data sets as the reference samples. By conducting wholegenome sequencing on individuals from a range of ethnicity, the 1kGP institute obtains an extensive collection of human prevalent genetic variants [3]. We used individuals of British in England and Scotland (GBR) from 1kGP (release 20130502) to compute ΣXX in S-DMTSCCA since UK Biobank GWAS results from the European ancestors. All experiments ran on the same platform, and all methods employed the same stopping condition, i.e. both max c |("
Identification of Disease-Sensitive Brain Imaging Phenotypes and Genetic Factors Using GWAS Summary Statistics,3.1,Study on the ADNI Dataset,"Data Source. The individual-level brain genotype and imaging data we used were downloaded from the Alzheimer's Disease Neuroimaging Initiative (ADNI) database (adni.loni.usc.edu). One goal of ADNI is to investigate the feasibility of utilizing a multi-modal approach that combines serial magnetic resonance imaging (MRI), positron emission tomography (PET), other biological markers, and clinical and neuropsychological assessment to measure the progression of Alzheimer's disease (AD). For the latest information, see https://www.adniinfo.org. We used three modalities, i.e. the 18-F florbetapir PET (AV45) scans, fluorodeoxyglucose positron emission tomography (FDG) scans, and structural MRI (sMRI) scans. These data had been aligned to the same visit of each subject. The sMRI data were analyzed with voxel-based morphometry (VBM) by SPM. All scans were aligned to a T1-weighted template image, segmented into gray matter (GM), white matter (WM), and cerebrospinal fluid (CSF) maps, normalized to the standard MNI space, and smoothed with an 8 mm FWHM kernel. Additionally, the FDG and AV45 scans were registered into the same MNI space. Then 116 regions of interest (ROIs) level measurements were extracted based on the MarsBaR automated anatomical labeling (AAL) atlas. These 116 imaging QTs were pre-adjusted to remove the effects of the baseline age, gender, education, and handedness by the regression weights generated from healthy controls. The genotype data were also from the ADNI database. Specifically, we studied 5000 SNPs of chromosome 19: 46670909 -46167652 including the well-known AD risk genes such as APOE [11]. As a methodology paper, we aimed to develop a GWAS summary statistics-based imaging genetics method that could handle GWAS summary statistics rather than individual-level imaging and genetic data. Thus, although using a large number of SNPs could be more interesting, it might go beyond the key research topic of this paper. The goal of the method was to explore the relationships between the multiple modalities of QTs (GM densities for VBM scans, amyloid values for AV45 scans and glucose utilization for FDG scans) and SNPs. For clarity, we respectively denoted the canonical weights of imaging QTs for AV45-PET, FDG-PET, and VBM-MRI as v 1 , v 2 and v 3 .Biomarkers Identification. We presented the identified SNPs and imaging QTs for each imaging modality based on the estimated canonical weights in Fig. 1 (a, b, andc). DMTSCCA and S-DMTSCCA decomposed the canonical weight of SNPs into two components, i.e., the multi-modal shared component S and modality-specific component W. Thus, we presented both of them here. Both S and W of S-DMTSCCA identified the famous AD-related SNP rs429358, and the top SNPs marked in this figure were all related to AD, demonstrating the effectiveness of our method. In addition, S-DMTSCCA presented a task-consistent pattern, indicating that SNPs such as rs12721051 (APOC1 ), rs56131196 (APOC1 ) and rs44203638 (APOC1 ) could contribute to all three imaging modalities. S-DMTSCCA also presented a task-specific pattern, including rs7256200 (APOC1 ), rs73052335 (APOC1 ) and rs10414043 (APOC1 ) which were associated with Av45 and FDG scans, rs483082 (APOC1 ) which was associated with Av45 and VBM-MRI scans, rs12721046 (APOC1 ) and rs5117 (APOC1 ) which were only associated with VBM imaging scans. Importantly, our method identified the same top SNPs as the conventional DMTSCCA, suggesting that S-DMTSCCA possesses an equivalent feature selection capacity to DMTSCCA. In the heat maps of imaging QTs, S-DMTSCCA was able to identify different biomarkers for different scans as the conventional one. For example, the Frontal-Med-Orb-Right and Frontal-Med-Orb-Left of AV45-PET scans, Cingulum-Post-Right of FDG-PET scans and Hippocampus-Left of VBM-MRI scans. All in all, S-DMTSCCA presented a good agreement with the conventional method in feature selection. These results demonstrated that our method could be a very promising and meaningful method in multi-modal brain imaging genetics since it did not use individual-level brain imaging genetic data. Bi-multivariate Associations. We summarized the CCCs of conventional DMTSCCA and our method in Table 1. The values here represented the strength of the identified correlations. Since we have 3 imaging modalities in this section, 3 groups of CCCs were shown. Firstly, we can see that all CCCs of S-DMTSCCA were comparable to those of DMTSCCA, and all CCCs were relatively high (>0.2). These results indicated that our method can identify equivalent bimultivariate associations between genetic variants and multi-modal phenotypes without using individual-level data.  [7]. We used three modalities of imaging QTs, including two structural volumetric measurements obtained by FreeSurfer, i.e., the Desikan-Killiany-Tourville atlas and the Destrieux atlas, and one from resting-state functional MRI (rfMRI). We used summary statistics of these three modalities of the whole brain and denoted their canonical weights as v 1 , v 2 and v 3 respectively. In particular, there were 148,64 and 76 imaging QTs for three imaging modalities. Genotype data for these imaging QTs were obtained from the UKB database [2]. We used 5000 SNPs in chromosome 10: 95952196 -96758136 and chromosome 14: 59072418 -59830880. We aimed to evaluate our method with the expectation to gain a comprehensive understanding of the genetic basis of multi-modal brain imaging phenotypes.Biomarkers Identification. Figure 1 (d ande) presented the heat maps of the identified SNPs and imaging QTs for all three modalities, with modalityconsistent and modality-specific SNPs separately shown. In this figure, S identified rs9419788 (PLCE1 ) in chromosome 10, and rs1252916 (DAAM1 ) and rs4258526 (LINC01500 ) in chromosome 14. This implied that these loci are shared by all three modalities. In addition, in heat maps of W, rs7080472 (PLCE1 ) only can be identified by rfMRI scans, and rs74826997 (LINC01500 ) and rs73313052 only can be identified by the other two scans. All these identified biomarkers shared by three modalities or related to a specific modality were consistent with the results of GWAS. This suggested that S-DMTSCCA can select leading genetic variations contributing to related imaging QTs. From the heat maps of imaging QTs, our method simultaneously identified the specific related imaging QTs for a specific task while GWAS cannot. These specific patterns included the a2009s-lh-G-cuneus-area for a2009s imaging QTs, the DKTatlas-rh-lingual-area for DKT IDPs, and rfMRI-NODEampes25-0005 for rfMRI scan. In summary, these results demonstrated that S-DMTSCCA can simultaneously identify the important genetic variants and imaging phenotypes of multiple modalities only depending on summary statistics data.Bi-multivariate Associations. In addition to feature selection, we calculated CCCs of S-DMTSCCA. The values for the three modalities were 0.1455, 0.1354, and 0.1474 respectively. This indicated that S-DMTSCCA could identify substantial bi-multivariate associations for each modality which might be attributed to its good modeling capability. These results again suggested that S-DMTSCCA can work well with summary statistics."
Identification of Disease-Sensitive Brain Imaging Phenotypes and Genetic Factors Using GWAS Summary Statistics,4.0,Conclusion,"In brain imaging genetics, DMTSCCA can identify the genetic basis of multimodal phenotypes. However, DMTSCCA depends on individual-level genetic and imaging data and thus was infeasible when the raw data cannot be obtained. In this paper, we developed a source-free S-DMTSCCA method using GWAS summary statistics rather than the original imaging and genetic data. Our method had the same modeling ability as the conventional methods. When applied to multi-modal phenotypes from ADNI, S-DMTSCCA showed an agreement in feature selection and canonical correlation coefficient results with DMTSCCA. When applied to multiple modalities of GWAS summary statistics, our method can identify important SNPs and their related imaging QTs simultaneously. In the future, it is essential to consider the pathway and brain network information in our method to identify higher-level biomarkers of biological significance."
Adjustable Robust Transformer for High Myopia Screening in Optical Coherence Tomography,1.0,Introduction,"Myopia, resulting in blurred distance vision, is one of the most common eye diseases, with a rising prevalence around the world, particularly among schoolchildren and young adults [11,19,22]. Common wisdom attributes the causes of myopia to excessive elongation of the eyeball, the development of which can continue throughout childhood, and especially in patients with high myopia, throughout adulthood [1,5]. In the coming decades, the prognosis for patients with high myopia will continue to deteriorate, with some developing pathological myopia, leading to irreversible vision damage involving posterior scleral staphyloma, macular retinoschisis, macular hole, retinal detachment, choroidal neovascularization, dome-shaped macula, etc. [3,7,12,23].As a crucial tool in the study of high myopia, fundus images demonstrate the retinal changes affected by myopia. Myopic maculopathy in color fundus photographs (CFP) can be important evidence in the evaluation of high myopia and myopic fundus diseases [21]. However, some myopic macular lesions such as myopic traction maculopathy and domeshaped macula are usually not observed in CFP. Optical coherence tomography (OCT), characterized by non-invasive and high-resolution three-dimensional retinal structures, has more advantages in the examination of high myopia [9,15]. Several studies have used convolutional neural networks to automatically diagnose high myopia and pathological myopia [6,16]. Choi et al. employed two ResNet-50 [10] networks to inference vertical and horizontal OCT images simultaneously. Li et al. introduced focal loss into Inception-Resnet-V2 [24] to enhance its identification ability. However, the different classes of images in these tasks have significant differences, and the performance of the model, when used for more complex screening scenarios, is not discussed. Hence, this work aims to design a highly generalizable screening model for high myopia on OCT images.There exist challenges to developing an automatic model that meets certain clinical conditions. For the inclusion criteria for high myopia, different studies will expect different outputs under different thresholds. High myopia is defined by a spherical equivalent (SE) ≤ -6.0 dioptres (D) or an axial length (AL) ≥ 26.0mm in most cases, but some researchers set the threshold of SE to -5.0D [4] or -8.0D [20]. Moreover, some scenarios where screening risk needs to be controlled may modify the thresholds appropriately. To remedy this issue, the screening scheme should ideally output compliant results for different thresholds. For the accuracy of supervision, although a worse SE has a higher chance of causing structural changes in the retina (and vice versa), the two are not the single cause and effect, i.e., there are natural label noises when constructing datasets. One direct piece of evidence is that both measures of SE and AL can be used as inclusion criteria for high myopia, but there is disagreement in some samples. We illustrate the distribution of samples with both SE and AL in our dataset in Fig. 1(a). Clinical experience considers that AL and SE can be roughly estimated from each other using a linear relationship, which is indicated by the red line in Fig. 1(a). Most of the samples are located in the area (purple) that satisfies both conditions, but the remaining samples can only satisfy one. In more detail, Fig. 1(b) shows three samples with a low deviation of the experience trend (the top row) and three samples with a high deviation (the bottom row), where the worse SE does not always correspond to longer AL or more retinal structural changes. To mitigate degenerate representation caused by noisy data, the screening scheme should avoid over-fitting of extremely confusing samples. Besides, rich interpretable decisions support enhancing confidence in screening results. To this end, the screening scheme should evaluate the uncertainty of the results.The contributions of our work are summarized as: (1) we propose a novel adjustable robust transformer (ARTran) for high myopia screening to adapt variable inclusion criteria. We design an anisotropic patch embedding (APE) to encode more myopia-related information in OCT images, and an adjustable class embedding (ACE) to obtain adjustable inferences. (2) We propose shifted subspace transition matrix (SST) to mitigate the negative impacts of label noise, which maps the class-posteriors to the corresponding distribution range according to the variable inclusion criteria. (3) We implement our ARTran on a high myopia dataset and verify the effectiveness of screening, and jointly use the proposed modules to generate multi-perspective uncertainty evaluation results."
Adjustable Robust Transformer for High Myopia Screening in Optical Coherence Tomography,2.0,Method,"In this section, we propose a novel framework for high myopia screening in OCT called adjustable robust transformer (ARTran). This model can obtain the corresponding decisions based on the given threshold of inclusion criteria for high myopia and is trained end-to-end for all thresholds at once. During the testing phase, the screening results can be predicted interactively for a given condition."
Adjustable Robust Transformer for High Myopia Screening in Optical Coherence Tomography,2.1,Modified Vision Transformer for Screening,"Transformers have shown promising performance in visual tasks attributed to long-range dependencies. Inspired by this, we use ViT [8] as the backbone of our  framework and make improvements for the task of screening high myopia OCT images.Patients with high myopia are usually accompanied by directional structural changes, such as increased retinal curvature and choroidal thinning. On the other hand, due to the direction of light incidence perpendicular to the macula, OCT images have unbalanced information in the horizontal and vertical directions. Therefore, we propose a novel non-square strategy called anisotropic patch embedding (APE) to replace vanilla patch embedding for perceiving finer structural information, where an example is shown in Fig. 2. First, we reduced the height size of the patches. This strategy increases the number of patches per column, i.e., the number of patches within the retinal height range, which enhances the information perception of overall and individual layer thickness. In order not to introduce extra operations, we reduce the number of patches per row. We also use an overlapping sampling strategy for sliding windows in the horizontal direction, where a wider patch captures more information about the peripheral structure of the layer in which it is located. Specifically, based on the 16×16 size of ViT, our APE changed the height to 8 pixels and the width to 56 pixels with an overlap of 28 pixels, which keeps the number of embedded patches.Considering that different researchers may have different requirements for inclusion criteria or risk control, we propose adjustable class embedding (ACE) to adapt to variable conditions. Take the -6.0D as the benchmark of inclusion criteria, we define the relationship of the biased label, SE, and the adjustment coefficient Δ:where 1 indicates the positive label and 0 indicates the negative label. Our ACE introduces two parameterized vectors v 1 and v 2 , and constructs a linear combination with the given δ to obtain v AP E (δ) to replace the fixed class token:where v AP E (0) is the equal combination and others are biased combinations.Several studies have demonstrated impressive performance in multi-label tasks using transformers with multiple class tokens [13,27]. Inspired by this, we set v AP E (0) as the benchmark class embedding and v AP E (δ) as the biased class embedding. In the training stage, the inclusion threshold is varied around the benchmark, affecting the supervision consequently. The ACE adaptively changes the input state according to the scale of the adjustment coefficient to obtain the corresponding output. The scheme for constructing loss functions using two outputs is described in Sect. 2.2. In the testing stage, the ACE interactively makes the model output different results depending on the given conditions. Furthermore, we did not add the position encoding to ACE, so both tokens are position-independently involved to multi-head self-attention and are only distinguished by adjustment coefficient."
Adjustable Robust Transformer for High Myopia Screening in Optical Coherence Tomography,2.2,Shifted Subspace Transition Matrix,"To enhance the robustness of the model, we follow the common assumptions of some impressive label noise learning methods [26,28]. Conventional wisdom is that the clean class-posterior P (Y |X = x) can be inferred by utilizing the noisy class-posterior P ( Ỹ |X = x) and the transition matrix T (x):where the transition matrix guarantees statistical consistency. Li et al. [14] have proved that identifying the transition matrix can be treated as the problem of recovering simplex for any x, i.e., T (x) = T . Based on this theory, in this work, we further propose a class-dependent and adjustment-dependent transition matrix T (x, δ) = T (δ) called shifted subspace transition matrix (SST) to adapt to the variable class-posteriors distribution space. Simplistically, this work only discusses the binary classification approach applicable to screening. For each specific inclusion threshold δ ∈ [-1, 1], the range of the noisy class-posterior is determined jointly by the threshold and the SST:where T i,i (δ) > 0.5 is the i th diagonal element of SST, and the sum of each column of the matrix is 1. Thus any class-posterior of x is inside the simplex form columns of T (δ) [2]. As shown in Fig. 2, the benchmark simplex is formed by T (0), where the orange arrows indicate the two sides of the simplex. When adjusting the inclusion criteria for high myopia, we expect the adjusted classposterior to prefer same the adjustment direction compared to the benchmark. One solution is to offset both the upper and lower bounds of the class-posterior according to the scales of the adjustment coefficient:where the S(•) is the Sigmoid function, θ i is the parameter used only for column, and θ 0 is the parameter shared by both columns. Adjusting the δ is equivalent to shifting the geometric space of the simplex, where the spaces with a closer adjustment coefficient share a more common area. This ensures that the distribution of the noise class-posterior has a strong consistency with the adjustment coefficient. Furthermore, the range distribution of any T (δ) is one subspace of an extended transition matrix T Σ , whose edges is defined as the edges of T (-1) and T (1):To train the proposed ARTran, we organize a group of loss functions to jointly optimize the proposed modules. The benchmark noise posteriors and the adjusted noise posteriors are optimized with classification loss with benchmark and adjusted labels respectively. Following the instance-independent scheme, we optimize the SST by minimizing the volume of the extended SST [14]. The total loss function L we give is as follows:where L cls (•) indicates the cross entropy function, and L vol (•) indicates the volume minimization function."
Adjustable Robust Transformer for High Myopia Screening in Optical Coherence Tomography,3.1,Dataset,"We conduct experiments on an OCT dataset including 509 volumes of 290 subjects from the same OCT system (RTVue-XR, Optovue, CA) with high diversity in SE range and retinal shape. Each OCT volume has a size of 400 (frames) × 400 (width) × 640 (height) corresponding to a 6mm × 6mm × 2mm volume centered at the retinal macular region. The exclusion criteria were as follows: eyes with the opacity of refractive media that interfered with the retinal image quality, and eyes that have undergone myopia correction surgery. Our dataset contains 234 low (or non) myopia volumes, and 275 high myopia volumes, where labels are determined according to a threshold spherical equivalent -6.0D. We divide the dataset evenly into 5 folds for cross-validation according to the principle of subject independence for all experiments. For data selection, we select the center 100 frames of each volume for training and testing, so a total of 50,900 images were added to the experiment. And the final decision outcome of one model for each volume is determined by the classification results of the majority of frames. For data augmentation, due to the special appearance and location characteristics of high myopia in OCT, we only adopt random horizontal flipping and random vertical translation with a range of [0, 0.1]. "
Adjustable Robust Transformer for High Myopia Screening in Optical Coherence Tomography,3.2,Comparison Experiments and Ablations,"To evaluate the proposed ARTran in predicting under a benchmark inclusion criteria (-6.0D), we compare it with two convolution-based baselines: ResNet-50 [10] and EfficientNet-B5 [25]; three transformer-based baselines: ViT-Small [8], Swin-Tiny [18] and Swin-V2-Tiny [17]; and two state-of-the-art high myopia screening methods: Choi's method and Li's method [16]. Table 1 presents the classification accuracy, precision, and recall by our ARTran and comparison methods. The proposed ARTran already outperforms baseline methods remarkably with a 2.9% to 5.1% higher accuracy and a lower variance. This is because we design modules to capture the features of high myopia, which brings effectiveness and robustness. Although consisting of fewer parameters, our ARTran obtains higher accuracy than two state-of-the-art screening methods. Moreover, clinical practice requirements generally advocate the model that predicts smaller false negative samples, i.e., a higher recall. It is observed that the recall of our approach is the best performance, which means that our model has minimal risk of missing highly myopic samples.We further perform ablations in order to better understand the effectiveness of the proposed modules. Table 2 presents quantitative comparisons between different combinations of our APE, ACE, and SST. As can be seen, ablation of APE leads to a rapid decrease in recall, which means that this patch embedding approach captures better features about the propensity for high myopia. The ablation of ACE represents the ablation of the proposed adjustment scheme, which leads to lower accuracy. The ACE drives the network to learn more discriminative features for images in the adjustment range during the training process. The ablation of SST leads to a rapid decrease in precision. The possible reason is that the label noise may be more from negative samples, leading to increased false positive samples. "
Adjustable Robust Transformer for High Myopia Screening in Optical Coherence Tomography,4.0,Conclusion,"In this work, we proposed ARTran to screen high myopia using OCT images. Experimental results demonstrated that our approach outperforms baseline classification methods and other screening methods. The ablation results also demonstrated that our modules helps the network to capture the features associated with high myopia and to mitigate the noise of labels. We organized the evaluation of the adjustable and interpretable ability. Experimental results showed that our method exhibits robustness under variable inclusion criteria of high myopia. We evaluated uncertainty and found that confusing samples had higher uncertainty scores, which could increase the interpretability of the screening task."
Adjustable Robust Transformer for High Myopia Screening in Optical Coherence Tomography,3.3,Adjustable Evaluation and Uncertainty Evaluation,"To evaluate the effectiveness of the adjustment module, we change the adjustment coefficient several times during the testing phase to obtain screening results at different thresholds. Figure 3(a) depicts the PR curve when adjusting the adjustment coefficient. The performance of the two endpoints (Δ = -1 and Δ = 1) is marked. Even with a high recall rate, the precision is not low. Figure 3(b) shows the performance of the biased labels for different adjustment coefficients. As can be seen, the accuracy improves when offsetting the inclusion criteria, which on the one hand may be due to the difficulty of classification near"
Towards Generalizable Diabetic Retinopathy Grading in Unseen Domains,1.0,Introduction,"Diabetic Retinopathy (DR) is a leading cause of blindness, affecting millions of people worldwide, and early severity grading is vital for disease management [1]. Although deep learning (DL) has shown promising results in automatic DR grading [2][3][4], its real-world deployment is still challenging. For instance, Google's DR grading system performed ideally in controlled lab settings [4], but failed to generalize well to complex scenarios which suffer from data shifts [5]. It is a common problem known as domain generalization (DG) [6], where the model performance significantly drops when applied to unseen domains different from the training data. Such an issue hinders the wide adoption and success of DLbased diagnostic tools in clinical practice [7].Recently, several studies have explored the DG problem and reported significant performance drops in the retinal vessel segmentation [8,9]. Similarly, in DR grading, previous works showed a significant decrease in performance when presented with unseen domains and attempted to solve this problem through the perspective of feature disentanglement [10] and domain-invariant feature learning [11]. Although these methods have improved performance towards unseen domains, they may not be effective in more complex real-world scenarios because they attribute the generalization issue only to limited domain shifts, such as simple visual discrepancies. However, the generalization issues across domains cannot be solely attributed to visual discrepancies [12].In contrast to previous works, we argue that three factors contribute to poor generalization in DGDR: visual and degradation style shifts, diagnostic pattern diversity, and data imbalance. Specifically, as shown in Fig. 1, we first conduct a preliminary analysis of three public datasets/domains. First, style shifts arise due to various factors, not only limited to visual style discrepancies, but also factors such as variations in lighting conditions [13], image resolution [14], or the presence of artifacts or noise [15]. These factors have been neglected in previous works yet are essential for building a generalizable model. Second, domains may contain diverse diagnostic patterns, such as variations in lesion types, distribution, combination and severity in certain categories [16,17]. This diversity makes learning a generalizable model towards unseen domains challenging because they may contain partially-overlapped or even unknown diagnostic patterns. Finally, data imbalance across categories and domains causes samples from specific datasets and minority classes to be underrepresented. Moreover, this imbalance can exacerbate the issue of omitting rare diagnostic patterns, leading to shortcuts in learning and poor generalization [18].In this paper, we propose a novel framework, Generalizable Diabetic Retinopathy Grading Network (GDRNet) to address the DGDR problem. Our framework consists of three critical components: fundus visual-artifact augmentation (FundusAug), dynamic hybrid-supervised loss (DahLoss), and domainclass-aware re-balancing (DCR). By simulating visual transformations and image degradations, FundusAug enables the model to learn robust features that are less sensitive to style shifts caused by factors such as lighting conditions or artifacts and noise. DahLoss employs a hybrid-supervised learning paradigm to handle diagnostic pattern diversity and dynamically balances the influence of supervised and unsupervised learning. Jointly functioning with FundusAug, it enables the model to preserve pixel-level diagnostic information and learn generalizable features with sufficient intra-class variations. Furthermore, DCR assigns soft-balanced weights to each domain-class pair to prevent underrepresentation caused by data imbalance while avoiding undesired over-emphasis introduced by hard weighting. Finally, to evaluate generalization ability, we design a publicly available benchmark named Generalizable Diabetic Retinopathy Grading Benchmark (GDRBench), comprising eight popular datasets and two evaluation settings."
